,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,CallService,MultipleConnections,InternetConnection,OnlineSecurity,OnlineBackup,DeviceProtectionService,TechnicalHelp,OnlineTV,OnlineMovies,Agreement,BillingMethod,PaymentMethod,MonthlyServiceCharges,TotalAmount,Churn,Media
7658,882,1,1.0,0,0,5.0,1,2,1,0,2,0,0,0,2,0,1,2,89.8,2880,1,1442.5
7659,2367,1,0.0,0,0,1.0,1,0,0,0,2,0,0,0,0,0,1,2,50.75,427,1,214.0
7660,905,0,0.0,1,1,14.0,1,0,1,0,2,0,2,0,2,0,1,1,89.65,4694,1,2354.0
7661,4216,1,0.0,0,0,36.0,1,0,0,0,2,0,2,0,2,1,1,3,65.4,6397,1,3216.5
7662,126,0,0.0,0,1,9.0,1,0,0,0,0,2,2,2,2,0,1,3,72.9,3311,1,1660.0
7663,4880,1,0.0,0,0,5.0,0,1,0,2,0,2,2,0,0,0,0,3,40.0,1725,1,865.0
7664,3491,1,1.0,0,0,9.0,1,2,1,0,2,0,0,2,2,0,1,1,99.45,4022,1,2015.5
7665,58,0,0.0,0,0,2.0,1,0,1,2,2,0,2,0,0,0,1,2,86.25,1487,1,744.5
7666,3444,0,0.0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,2,45.65,353,1,177.0
7667,5333,1,0.0,0,0,8.0,1,0,1,0,0,0,0,0,0,0,1,3,70.1,3024,1,1516.0
7668,1221,0,1.0,0,0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,70.2,1082,1,542.0
7669,2009,0,0.0,0,0,3.0,1,0,0,2,2,0,0,0,0,0,0,2,55.35,1389,1,696.0
7670,4817,1,1.0,1,1,51.0,1,2,1,0,2,2,0,0,0,0,1,2,84.2,7542,1,3796.5
7671,816,1,0.0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,3,45.85,794,1,398.0
7672,1763,1,0.0,0,0,39.0,1,2,1,0,0,0,0,0,0,0,0,2,75.25,6827,1,3433.0
7673,1403,0,0.0,0,0,12.0,1,2,1,0,0,2,0,2,2,0,1,0,100.15,4606,1,2309.0
7674,3886,1,1.0,1,1,26.0,1,2,1,0,2,2,0,2,2,0,0,2,105.75,6580,1,3303.0
7675,1835,0,1.0,1,0,18.0,0,1,0,0,0,2,0,2,2,0,1,2,48.35,3748,1,1883.0
7676,1593,0,0.0,1,1,2.0,0,1,0,0,0,0,0,0,0,0,1,3,24.4,235,1,118.5
7677,5585,0,0.0,0,0,4.0,1,0,2,1,1,1,1,1,1,0,0,0,20.95,850,1,427.0
7678,1471,0,1.0,1,0,1.0,1,0,0,2,0,0,0,0,0,0,1,2,49.55,405,1,203.0
7679,2243,1,0.0,0,0,9.0,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1466,1,737.5
7680,4244,0,1.0,1,0,2.0,1,0,0,0,2,0,0,0,0,0,0,1,50.15,1078,1,540.0
7681,957,1,1.0,1,0,29.0,1,2,1,0,2,2,0,0,2,0,1,2,95.9,6605,1,3317.0
7682,326,0,1.0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,2,25.25,110,1,55.5
7683,3609,0,0.0,0,0,9.0,1,0,0,0,0,0,0,0,0,0,0,2,45.15,2554,1,1281.5
7684,1755,0,0.0,1,1,50.0,1,2,1,0,0,0,0,2,0,0,1,0,84.4,7520,1,3785.0
7685,4939,0,0.0,0,0,1.0,1,2,1,0,0,0,0,0,0,0,1,2,75.1,698,1,349.5
7686,5240,0,0.0,1,0,54.0,1,2,0,0,0,0,0,2,2,1,1,1,70.15,7299,1,3676.5
7687,929,1,0.0,0,0,42.0,1,2,1,0,2,0,0,2,2,0,1,2,101.75,7608,1,3825.0
7688,4394,0,0.0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,2,45.8,356,1,178.5
7689,680,1,0.0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,1,3,20.1,25,1,13.0
7690,454,1,0.0,1,0,9.0,0,1,0,0,0,0,2,2,0,0,0,3,40.65,2195,1,1102.0
7691,2426,1,1.0,1,0,46.0,1,2,1,0,0,2,0,2,2,0,1,2,101.0,7803,1,3924.5
7692,2046,1,0.0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,69.1,589,1,295.0
7693,3303,0,0.0,0,0,13.0,1,2,1,0,0,0,0,0,0,0,1,3,75.0,4216,1,2114.5
7694,3851,1,0.0,1,1,19.0,1,0,1,0,2,0,2,2,2,1,0,0,100.0,5790,1,2904.5
7695,5293,0,1.0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,71.15,641,1,321.0
7696,3398,0,0.0,0,0,24.0,0,1,0,0,2,2,0,2,2,0,1,1,54.15,4758,1,2391.0
7697,626,0,0.0,1,1,67.0,1,2,1,2,0,2,2,2,2,2,1,1,108.75,8736,1,4401.5
7698,1724,0,0.0,1,0,6.0,1,0,0,0,0,0,2,0,0,0,1,2,49.15,1966,1,986.0
7699,3151,1,0.0,0,1,20.0,1,0,2,1,1,1,1,1,1,0,1,2,19.4,2391,1,1205.5
7700,2656,0,1.0,0,0,20.0,1,2,1,2,0,0,0,0,0,0,1,2,79.15,5285,1,2652.5
7701,3919,1,1.0,1,0,46.0,1,0,1,0,0,0,0,0,2,0,1,2,80.4,7229,1,3637.5
7702,3775,0,0.0,1,0,11.0,1,2,1,0,2,0,0,2,2,0,1,2,102.0,4561,1,2286.0
7703,1531,0,0.0,0,0,2.0,1,0,2,1,1,1,1,1,1,0,0,3,20.65,262,1,132.0
7704,527,0,0.0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,3,70.8,635,1,318.0
7705,1039,1,0.0,0,0,16.0,1,2,1,0,0,0,2,0,2,0,1,1,89.05,5174,1,2595.0
7706,5067,0,0.0,0,0,3.0,1,2,1,0,0,0,0,2,2,0,1,2,96.6,2059,1,1031.0
7707,3823,0,0.0,1,0,57.0,1,2,1,0,2,2,0,2,2,0,1,1,104.5,8351,1,4204.0
7708,4806,0,0.0,0,0,5.0,1,2,0,0,0,0,0,0,0,0,1,3,50.6,1873,1,939.0
7709,1293,1,0.0,0,1,4.0,1,0,0,2,0,0,0,0,0,0,0,2,49.35,1691,1,847.5
7710,1423,1,0.0,0,0,7.0,1,0,1,0,2,0,0,2,2,0,1,2,94.25,3372,1,1689.5
7711,2645,0,0.0,1,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,68.95,588,1,294.5
7712,2420,1,1.0,0,0,2.0,1,2,1,0,0,0,0,2,2,0,1,2,93.85,1569,1,785.5
7713,4734,1,0.0,0,0,4.0,1,2,1,0,0,0,0,0,0,0,1,2,76.05,2155,1,1079.5
7714,5114,1,0.0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,1,3,24.45,93,1,47.0
7715,4180,1,0.0,0,0,7.0,1,2,1,0,0,2,0,2,0,0,1,1,89.35,3254,1,1630.5
7716,1608,1,0.0,1,0,4.0,1,0,1,0,0,0,0,2,0,0,1,2,80.35,2113,1,1058.5
7717,2310,0,1.0,0,0,1.0,1,0,0,2,0,2,0,0,0,0,1,2,55.8,481,1,241.0
7718,3343,1,0.0,0,0,1.0,1,0,1,0,0,0,0,2,0,0,1,2,79.05,751,1,376.0
7719,374,1,0.0,1,0,1.0,1,0,1,2,0,0,0,2,2,0,1,2,95.0,928,1,464.5
7720,4646,0,0.0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,3,25.2,109,1,55.0
7721,999,1,1.0,0,0,41.0,1,2,1,0,0,2,0,2,2,0,1,2,98.4,7565,1,3803.0
7722,4828,1,1.0,1,1,66.0,1,2,0,2,2,2,2,2,0,2,0,1,79.4,8048,1,4057.0
7723,2756,1,1.0,0,0,35.0,1,2,1,0,0,2,0,2,2,0,1,2,101.4,7164,1,3599.5
7724,4682,1,1.0,1,0,10.0,1,2,1,0,0,2,0,0,2,0,1,2,89.8,4008,1,2009.0
7725,932,1,0.0,1,0,54.0,1,0,1,2,2,2,2,2,2,2,0,0,109.75,8423,1,4238.5
7726,3717,1,0.0,0,0,2.0,1,0,2,1,1,1,1,1,1,1,0,1,19.3,147,1,74.5
7727,3793,0,1.0,0,0,26.0,1,0,1,0,0,0,0,2,2,0,1,2,91.25,6254,1,3140.0
7728,4812,0,0.0,0,0,15.0,1,2,0,0,0,0,0,0,0,0,1,2,49.1,3408,1,1711.5
7729,1589,0,0.0,0,0,31.0,1,2,0,2,0,2,2,0,0,0,0,1,65.25,5904,1,2967.5
7730,3311,0,1.0,0,0,18.0,1,2,1,0,2,0,2,0,0,0,1,2,85.45,5264,1,2641.0
7731,1367,1,0.0,1,0,61.0,1,2,1,0,2,0,2,2,0,2,1,2,94.1,8235,1,4148.0
7732,4836,1,1.0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,71.65,652,1,326.5
7733,4820,1,0.0,1,0,24.0,1,2,1,0,2,2,0,2,2,0,1,2,104.65,6431,1,3227.5
7734,5198,0,0.0,0,0,3.0,1,2,1,0,0,0,0,0,0,0,1,2,74.25,1645,1,824.0
7735,981,0,1.0,0,0,1.0,1,2,1,0,0,0,0,0,0,0,1,2,74.2,679,1,340.0
7736,4695,1,1.0,1,0,43.0,1,2,1,0,2,0,0,2,2,0,1,2,101.0,7669,1,3856.0
7737,1428,1,0.0,1,0,4.0,1,2,1,0,2,0,0,2,2,0,1,2,100.2,2575,1,1289.5
7738,3909,1,1.0,1,0,25.0,1,2,1,2,0,0,0,0,2,1,1,2,89.05,6076,1,3050.5
7739,1258,0,0.0,1,1,57.0,1,0,0,2,0,0,0,2,2,1,1,0,70.1,7408,1,3732.5
7740,2171,0,0.0,0,0,4.0,1,0,1,0,2,2,2,2,2,1,1,2,105.65,2661,1,1332.5
7741,2226,1,1.0,1,0,36.0,1,2,1,0,2,0,0,2,2,0,1,2,96.5,7126,1,3581.0
7742,441,1,1.0,1,0,1.0,1,0,1,0,0,0,0,0,0,0,0,3,70.85,636,1,318.5
7743,1977,0,0.0,0,0,35.0,1,2,0,2,0,2,2,2,2,1,1,1,85.95,6912,1,3473.5
7744,1,1,0.0,0,0,4.0,1,0,1,0,0,2,0,0,0,0,1,2,73.9,2015,1,1009.5
7745,2822,0,0.0,1,0,58.0,1,2,1,2,2,2,0,2,2,2,1,0,109.45,8437,1,4247.5
7746,2654,0,0.0,0,0,30.0,1,2,1,0,2,0,0,2,2,0,1,2,100.2,6799,1,3414.5
7747,755,0,0.0,1,1,21.0,1,0,1,0,2,0,0,0,0,0,1,0,74.05,5361,1,2691.0
7748,2966,1,0.0,0,0,3.0,1,2,1,0,0,2,0,2,2,0,1,0,101.55,2082,1,1042.5
7749,1297,1,1.0,1,1,41.0,1,2,1,0,2,2,2,2,2,1,1,2,111.95,7736,1,3888.5
7750,1569,0,0.0,1,1,21.0,0,1,0,2,0,2,0,2,2,1,1,2,55.95,4592,1,2306.5
7751,4134,1,0.0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,2,45.75,355,1,178.0
7752,2462,1,0.0,0,0,11.0,1,0,1,0,2,0,0,0,0,0,0,2,74.95,3762,1,1886.5
7753,3417,0,0.0,0,0,1.0,1,0,1,0,0,0,0,0,2,0,0,1,80.15,778,1,389.5
7754,2149,0,0.0,1,0,72.0,1,2,1,0,2,2,2,2,2,1,1,2,109.25,8906,1,4489.0
7755,3222,0,0.0,0,0,3.0,0,1,0,0,0,0,0,2,0,0,0,1,35.2,1022,1,512.5
7756,3588,0,0.0,1,0,1.0,1,0,1,0,0,0,0,2,0,0,0,2,78.8,745,1,373.0
7757,5001,0,0.0,0,0,47.0,1,2,1,0,2,2,0,2,2,0,1,2,106.4,8039,1,4043.0
7758,537,1,0.0,0,0,18.0,1,0,0,2,0,0,0,0,0,0,0,2,49.4,3927,1,1972.5
7759,2143,1,1.0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,2,69.1,589,1,295.0
7760,3552,1,0.0,1,1,20.0,1,0,1,0,0,0,0,2,2,0,1,2,90.2,5649,1,2834.5
7761,5043,0,0.0,0,0,6.0,1,2,1,0,0,0,0,2,2,0,1,0,93.55,2986,1,1496.0
7762,2947,1,0.0,0,0,1.0,1,0,1,0,0,0,0,0,2,0,1,3,80.85,791,1,396.0
7763,4341,0,0.0,1,1,48.0,1,2,1,0,0,0,0,0,2,1,1,3,82.05,7474,1,3761.0
7764,2406,1,0.0,1,0,3.0,1,0,2,1,1,1,1,1,1,0,1,1,20.55,431,1,217.0
7765,707,0,1.0,0,0,2.0,1,2,1,0,0,2,0,0,0,0,1,2,78.55,1283,1,642.5
7766,5004,0,0.0,0,1,1.0,1,0,1,0,0,0,0,0,2,0,0,2,78.65,743,1,372.0
7767,3916,1,0.0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,2,42.9,310,1,155.5
7768,2119,0,0.0,0,0,3.0,0,1,0,2,0,0,2,0,0,0,0,3,34.25,1219,1,611.0
7769,2869,0,0.0,0,0,9.0,0,1,0,2,0,2,2,2,2,0,0,3,58.5,2995,1,1502.0
7770,3174,1,1.0,0,0,49.0,1,2,1,0,0,0,0,2,2,0,1,2,96.2,7822,1,3935.5
7771,2464,0,1.0,0,0,6.0,1,0,1,0,0,2,0,0,0,0,0,2,74.4,2625,1,1315.5
7772,2511,0,0.0,1,0,6.0,1,2,1,0,2,2,0,2,2,0,1,2,105.3,3006,1,1506.0
7773,2548,1,0.0,1,0,16.0,1,2,1,0,0,0,0,0,0,0,1,0,73.85,4856,1,2436.0
7774,5018,0,1.0,1,0,7.0,1,2,1,0,0,0,0,0,2,0,1,2,84.55,3298,1,1652.5
7775,4765,0,0.0,0,0,25.0,1,2,2,1,1,1,1,1,1,2,0,1,24.75,3443,1,1734.0
7776,1545,0,1.0,0,0,20.0,1,2,1,0,0,0,0,0,2,0,1,1,85.8,5580,1,2800.0
7777,2941,0,0.0,0,0,4.0,0,1,0,0,0,0,0,0,0,0,1,2,24.45,860,1,432.0
7778,4962,1,0.0,0,0,28.0,1,2,1,0,2,2,0,2,2,0,1,2,105.7,6795,1,3411.5
7779,722,1,0.0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,1,2,24.25,89,1,45.0
7780,4285,0,0.0,0,0,11.0,1,2,1,0,0,0,0,0,0,0,1,2,76.5,3826,1,1918.5
7781,937,0,0.0,0,0,4.0,1,2,1,0,2,0,2,0,2,0,1,2,93.5,2333,1,1168.5
7782,222,0,1.0,1,0,54.0,1,2,1,0,2,0,0,2,2,1,1,1,101.5,8131,1,4092.5
7783,331,1,0.0,0,1,28.0,1,0,1,2,0,0,0,0,0,0,1,0,74.9,5984,1,3006.0
7784,2948,0,1.0,0,0,2.0,1,0,1,0,0,0,0,0,0,0,1,2,69.6,1170,1,586.0
7785,1378,1,0.0,0,0,1.0,1,2,2,1,1,1,1,1,1,0,1,3,24.05,86,1,43.5
7786,3776,0,0.0,0,0,1.0,1,0,0,0,2,0,0,0,0,0,0,2,50.55,424,1,212.5
7787,3728,1,0.0,0,0,14.0,1,2,1,0,2,0,0,2,2,0,1,2,100.55,5099,1,2556.5
7788,2333,0,0.0,1,1,1.0,1,0,2,1,1,1,1,1,1,0,1,3,20.5,36,1,18.5
7789,1624,1,0.0,0,0,4.0,1,0,1,0,0,2,0,0,0,0,1,0,74.8,2171,1,1087.5
7790,3140,0,0.0,1,0,20.0,0,1,0,0,0,0,0,0,0,0,1,2,24.45,2810,1,1415.0
7791,2022,0,0.0,0,0,14.0,1,0,1,0,0,0,0,0,0,0,1,1,71.0,4007,1,2010.5
7792,5411,0,1.0,0,0,30.0,0,1,0,0,0,2,0,2,0,0,1,2,40.3,4623,1,2326.5
7793,1827,0,0.0,0,0,3.0,0,1,0,0,2,0,0,2,2,0,1,2,50.6,1322,1,662.5
7794,1555,0,0.0,1,1,40.0,1,2,1,0,0,2,2,0,0,0,1,2,84.85,7051,1,3545.5
7795,1874,0,0.0,1,1,2.0,1,0,0,0,0,0,0,2,2,0,0,3,65.7,1185,1,593.5
7796,1016,0,0.0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,2,70.5,625,1,313.0
7797,1658,0,0.0,0,0,10.0,1,2,1,0,2,2,0,0,2,0,1,2,94.85,4103,1,2056.5
7798,4063,1,0.0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,0,3,19.75,16,1,8.5
7799,4323,1,0.0,1,1,14.0,1,0,0,2,2,0,0,2,0,0,1,2,65.45,4072,1,2043.0
7800,513,1,1.0,1,0,58.0,1,2,1,0,0,2,0,2,2,0,1,2,98.7,8306,1,4182.0
7801,344,1,0.0,1,1,22.0,1,0,0,2,0,2,2,2,0,1,1,0,67.5,5321,1,2671.5
7802,4313,0,0.0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,69.6,603,1,302.0
7803,46,1,0.0,1,0,49.0,1,2,0,2,0,2,2,2,2,1,0,2,84.35,7487,1,3768.0
7804,166,0,1.0,1,0,68.0,1,2,1,0,2,0,0,2,2,0,1,2,100.2,8656,1,4362.0
7805,1494,0,0.0,0,0,1.0,1,0,1,0,0,0,0,2,0,0,0,2,78.05,737,1,369.0
7806,650,1,0.0,0,0,7.0,1,2,1,0,0,0,0,0,0,0,0,2,73.6,2925,1,1466.0
7807,2344,0,0.0,0,0,9.0,1,2,1,0,0,0,0,0,0,0,1,2,74.75,3483,1,1746.0
7808,3002,1,0.0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,1,3,20.2,27,1,14.0
7809,5143,0,1.0,1,0,24.0,1,2,1,0,0,0,0,2,2,0,1,2,93.55,6163,1,3093.5
7810,411,1,0.0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,1,2,25.05,489,1,245.5
7811,309,1,1.0,1,0,27.0,1,2,1,0,2,2,0,0,2,0,1,2,95.55,6405,1,3216.0
7812,2534,1,0.0,0,0,57.0,0,1,0,0,2,0,0,2,0,0,1,2,39.3,6032,1,3044.5
7813,1557,0,0.0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,1,3,20.25,28,1,14.5
7814,3844,0,0.0,0,0,13.0,0,1,0,0,0,0,0,0,0,0,1,2,23.9,2092,1,1052.5
7815,3142,0,0.0,0,0,1.0,1,0,1,0,0,2,0,2,0,0,1,2,85.45,849,1,425.0
7816,1483,0,0.0,0,0,63.0,1,2,1,0,2,0,0,2,2,1,0,0,99.9,8432,1,4247.5
7817,2662,1,0.0,0,0,25.0,1,2,1,0,0,0,0,0,2,0,1,2,84.8,5957,1,2991.0
7818,5498,1,0.0,1,0,35.0,1,2,1,0,0,0,0,0,0,0,1,2,75.2,6463,1,3249.0
7819,3696,1,0.0,1,0,71.0,0,1,0,0,2,0,0,2,2,2,0,2,49.35,7175,1,3623.0
7820,2320,1,0.0,0,0,6.0,1,2,1,0,0,0,0,0,0,0,1,2,74.9,2757,1,1381.5
7821,2014,0,0.0,0,0,15.0,1,0,1,0,2,2,0,2,2,0,1,2,101.25,5186,1,2600.5
7822,5044,1,0.0,0,0,9.0,1,0,2,1,1,1,1,1,1,0,1,3,18.95,1509,1,759.0
7823,1805,0,0.0,0,0,37.0,0,1,0,0,0,0,2,0,0,0,0,1,28.6,4161,1,2099.0
7824,3081,0,1.0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,2,24.35,300,1,151.0
7825,2715,0,1.0,0,0,29.0,1,2,1,0,0,0,2,2,2,0,0,2,98.65,6695,1,3362.0
7826,267,1,1.0,1,0,5.0,1,2,1,0,0,2,0,0,0,0,1,0,79.9,2263,1,1134.0
7827,1271,0,1.0,0,0,28.0,1,2,1,0,0,2,2,2,2,0,1,2,103.3,6718,1,3373.0
7828,2065,0,0.0,1,0,11.0,1,2,1,2,0,0,2,2,0,0,1,1,96.2,4728,1,2369.5
7829,2247,1,0.0,1,0,55.0,1,2,1,0,0,2,2,2,2,1,1,2,104.15,8279,1,4167.0
7830,1079,1,1.0,0,0,24.0,1,2,1,0,2,2,0,2,2,0,1,1,102.95,6394,1,3209.0
7831,3242,0,0.0,0,0,1.0,1,0,1,0,0,0,0,2,2,0,0,2,90.6,884,1,442.5
7832,2027,0,0.0,0,0,6.0,1,0,0,0,0,0,2,0,0,0,1,0,50.8,2046,1,1026.0
7833,2319,1,0.0,0,0,4.0,1,2,1,0,2,0,0,0,2,0,1,2,90.05,2357,1,1180.5
7834,1926,0,0.0,1,0,3.0,1,2,1,0,0,0,0,0,0,0,1,2,75.85,1908,1,955.5
7835,3612,1,0.0,1,1,1.0,1,0,1,0,0,0,0,0,0,0,1,2,68.5,583,1,292.0
7836,2831,1,0.0,0,0,11.0,1,0,1,2,0,0,0,0,0,0,1,2,73.5,3715,1,1863.0
7837,1672,0,0.0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,3,69.95,611,1,306.0
7838,3795,1,0.0,0,0,5.0,1,0,0,0,0,2,0,2,2,0,1,2,70.05,2270,1,1137.5
7839,851,1,0.0,0,0,8.0,1,2,1,0,2,2,0,2,0,0,1,2,94.0,3663,1,1835.5
7840,1150,0,0.0,1,1,22.0,1,0,0,2,2,2,0,0,0,0,0,3,61.15,5114,1,2568.0
7841,1448,1,0.0,1,0,29.0,1,2,1,2,2,0,0,0,0,0,1,2,84.45,6365,1,3197.0
7842,1154,1,0.0,1,0,13.0,1,2,0,0,0,2,0,2,2,1,1,3,75.3,4191,1,2102.0
7843,5226,0,1.0,1,0,43.0,1,2,1,2,0,2,2,2,2,1,1,3,109.55,7881,1,3962.0
7844,587,0,0.0,0,0,3.0,1,0,2,1,1,1,1,1,1,0,1,3,19.6,519,1,261.0
7845,3082,1,1.0,0,0,2.0,1,0,0,2,0,2,0,2,0,0,0,0,66.4,926,1,464.0
7846,1415,1,1.0,1,0,66.0,1,2,1,0,0,0,2,2,2,0,1,1,100.05,8661,1,4363.5
7847,3056,1,0.0,0,0,62.0,1,2,1,2,2,0,2,0,2,1,0,2,102.0,8567,1,4314.5
7848,5133,1,0.0,1,0,17.0,1,2,1,2,2,2,0,0,0,0,0,1,90.2,5181,1,2599.0
7849,562,1,0.0,1,0,56.0,1,2,2,1,1,1,1,1,1,2,1,1,25.15,4934,1,2495.0
7850,2118,0,0.0,0,0,31.0,1,2,1,0,0,0,2,0,0,0,1,1,79.85,6298,1,3164.5
7851,672,0,0.0,0,0,2.0,1,0,0,0,2,0,0,0,0,0,1,3,49.6,1076,1,539.0
7852,3619,0,1.0,1,0,66.0,1,2,1,0,0,2,2,2,2,1,1,1,105.95,8685,1,4375.5
7853,3053,1,0.0,0,1,3.0,1,2,1,0,0,2,0,0,2,0,0,2,91.85,1911,1,957.0
7854,4348,0,0.0,1,1,1.0,0,1,0,0,0,0,2,2,0,0,0,2,40.1,278,1,139.5
7855,1124,0,1.0,0,0,31.0,1,2,1,0,0,0,0,0,0,0,1,2,73.9,6122,1,3076.5
7856,1134,0,0.0,0,0,14.0,1,0,1,0,0,0,0,2,2,0,1,3,89.8,4523,1,2268.5
7857,2457,0,0.0,1,1,35.0,1,2,0,2,0,2,2,2,0,0,0,2,72.25,6455,1,3245.0
7858,3885,0,1.0,0,0,37.0,1,2,1,0,0,0,0,2,2,0,1,2,96.55,7214,1,3625.5
7859,1167,0,0.0,0,0,7.0,0,1,0,0,2,0,0,0,2,0,1,1,40.1,2066,1,1036.5
7860,2515,1,1.0,0,0,24.0,1,2,1,0,2,0,0,2,2,0,1,2,101.25,6340,1,3182.0
7861,5042,0,0.0,0,0,1.0,1,0,1,0,0,0,0,2,0,0,0,2,79.55,768,1,384.5
7862,2040,0,0.0,0,0,32.0,1,2,1,0,0,0,0,2,0,1,0,2,84.05,6631,1,3331.5
7863,790,1,0.0,0,0,1.0,1,0,1,0,0,0,0,2,2,0,1,2,89.1,869,1,435.0
7864,1620,0,0.0,1,1,17.0,1,2,1,2,0,2,0,2,0,0,0,2,94.4,5410,1,2713.5
7865,2217,1,0.0,0,0,19.0,1,0,1,0,2,2,0,0,0,0,1,2,78.25,5235,1,2627.0
7866,2077,1,1.0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,1,2,44.15,908,1,455.0
7867,4012,0,1.0,0,0,8.0,1,2,1,0,0,0,0,0,0,0,1,2,75.75,3185,1,1596.5
7868,3437,0,0.0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,1,3,19.1,3,1,2.0
7869,4436,1,1.0,1,0,1.0,1,2,1,2,0,0,0,0,0,0,1,2,80.3,783,1,392.0
7870,3943,0,0.0,0,0,1.0,1,0,1,0,0,2,0,0,0,0,1,2,74.9,692,1,346.5
7871,923,0,1.0,0,0,9.0,1,0,1,0,0,0,0,2,0,0,1,2,80.85,3599,1,1804.0
7872,1393,1,0.0,0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,2,24.75,571,1,287.0
7873,4183,0,1.0,0,0,49.0,1,2,1,0,0,2,0,0,2,0,1,1,90.85,7722,1,3885.5
7874,4835,0,0.0,1,0,2.0,1,0,1,0,2,2,0,0,0,0,0,0,79.7,1386,1,694.0
7875,1865,1,0.0,1,1,55.0,1,0,0,2,2,0,2,0,0,2,0,0,57.55,6857,1,3456.0
7876,1099,0,0.0,1,0,21.0,1,2,1,0,0,0,0,0,2,0,1,2,86.5,5691,1,2856.0
7877,3091,0,0.0,1,1,69.0,1,2,1,0,2,2,0,2,2,0,1,2,103.95,8787,1,4428.0
7878,11,1,1.0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,1,2,25.1,107,1,54.0
7879,5053,1,0.0,0,0,39.0,0,1,0,2,2,0,2,2,0,0,1,1,48.95,5779,1,2909.0
7880,4722,1,0.0,1,1,6.0,1,0,1,0,2,0,0,0,2,0,1,1,83.55,2791,1,1398.5
7881,966,0,1.0,0,0,17.0,1,0,1,0,2,2,0,2,0,0,1,2,89.15,5245,1,2631.0
7882,277,1,0.0,0,1,1.0,1,0,1,0,0,0,0,0,0,0,1,3,70.45,624,1,312.5
7883,201,1,0.0,1,0,58.0,1,0,0,2,2,2,0,0,0,1,0,1,60.3,7206,1,3632.0
7884,2601,1,0.0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,2,24.75,97,1,49.0
7885,3062,1,0.0,1,1,19.0,1,2,1,0,0,2,2,2,2,0,0,2,103.3,5922,1,2970.5
7886,5508,1,0.0,0,0,3.0,1,0,1,0,0,0,0,2,0,0,1,2,78.5,1832,1,917.5
7887,62,0,0.0,0,0,3.0,1,0,2,1,1,1,1,1,1,0,0,3,19.85,548,1,275.5
7888,3462,1,1.0,0,0,3.0,1,0,1,0,0,0,0,2,0,0,1,2,79.9,1918,1,960.5
7889,3688,0,1.0,0,0,30.0,1,2,1,0,2,0,0,2,2,0,1,2,99.7,6782,1,3406.0
7890,2733,1,0.0,0,0,15.0,1,2,0,0,2,0,2,0,0,0,1,1,58.6,4077,1,2046.0
7891,792,1,0.0,1,0,10.0,1,2,1,0,0,2,0,2,2,0,1,2,98.5,4297,1,2153.5
7892,4658,0,0.0,0,0,1.0,1,0,0,0,0,2,0,0,0,0,1,3,50.45,420,1,210.5
7893,1081,1,0.0,1,1,38.0,1,2,1,0,2,2,0,2,0,0,1,2,94.65,7246,1,3642.0
7894,1746,0,0.0,0,0,1.0,1,2,1,0,2,0,0,2,2,0,1,1,100.25,967,1,484.0
7895,3418,0,0.0,0,0,16.0,1,2,1,0,0,2,0,0,2,0,1,2,88.45,5115,1,2565.5
7896,2518,1,0.0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,69.85,608,1,304.5
7897,1648,1,0.0,0,0,12.0,1,0,1,2,0,2,0,0,0,0,0,0,81.7,3881,1,1946.5
7898,2646,1,0.0,0,0,4.0,1,0,1,0,0,0,0,0,2,0,1,2,79.9,2180,1,1092.0
7899,3991,0,0.0,0,0,15.0,1,2,2,1,1,1,1,1,1,0,1,1,25.4,2472,1,1243.5
